Acura;CSX;5,0;1,2
Lincoln;LS;7,0;1,2
Lincoln;Mark LT;5,0;1,2
Lincoln;MKS;4,5;1,2
Lincoln;MKT;4,5;1,2
Lincoln;MKX;4,5;1,2
Lincoln;MKZ;4,5;1,2
Lincoln;Navigator;4,5;1,2
Lincoln;Town Car;7,0;1,2
Lincoln;Zephyr;8,0;1,2
Lotus;Elise;15,0;6,0
Lotus;Europa;15,0;6,0
Lotus;Evora;15,0;6,0
Lotus;Exige;15,0;6,0
Mahindra;Armada;6,0;2,0
Mahindra;Bolero;6,0;2,0
Mahindra;Commander;6,0;2,0
Mahindra;Marshal;6,0;2,0
Mahindra;MM 775;6,0;2,0
Mahindra;Scorpio;6,0;2,0
Marussia;B2;15,0;4,0
Marussia;В1;15,0;4,0
Maruti;800;8,0;1,5
Maruti;Alto;8,0;1,5
Maruti;Baleno;8,0;1,5
Maruti;Esteem;8,0;1,5
Maruti;Gypsy;8,0;1,5
Maruti;Omni;8,0;1,5
Maruti;Versa;8,0;1,5
Maruti;Wagon R;8,0;1,5
Maruti;Zen;8,0;1,5
Maserati;4300 GT Coupe;12,0;4,0
Maserati;Coupe;12,0;4,0
Maserati;GranSport;12,0;4,0
Maserati;GranTurismo;12,0;4,0
Maserati;MC12;12,0;4,0
Maserati;Quattroporte;12,0;4,0
Maserati;Spyder;12,0;4,0
Maybach;57 S и 62 S;6,0;2,0
Maybach;57 и 62;6,0;2,0
Mazda;2;8,5;2,0
Mazda;3;11,0;4,0
Mazda;3 MPS;15,0;4,0
Mazda;5;8,0;2,0
Mazda;6;10,0;4,0
Mazda;6 MPS;15,0;4,0
Mazda;Atenza;8,0;1,5
Mazda;Axela;8,0;1,5
Mazda;Az-offroad;8,0;1,5
Mazda;Az-wagon;8,0;1,5
Mazda;B-series;6,0;1,5
Mazda;Biante;8,0;1,5
Mazda;Bongo;8,0;1,5
Mazda;BT-50;7,0;1,5
Mazda;Carol;8,0;1,5
Mazda;CX-5;7,0;3,0
Mazda;CX-7;7,0;3,0
Mazda;CX-9;7,0;4,0
Mazda;Demio;6,5;1,5
Mazda;Laputa;6,5;1,5
Mazda;Levante;6,5;1,5
Mazda;MPV;6,5;1,5
Mazda;Mx-5;7,1;1,5
Mazda;Premacy;5,5;1,5
Mazda;Prot?g?;5,5;2,0
Mazda;Roadster;8,0;2,5
Mazda;RX 7;6,5;1,5
Mazda;Rx-8;6,5;1,5
Mazda;Spiano;6,0;1,5
Mazda;Tribute;7,1;1,5
Mazda;Verisa;7,0;1,5
Mazda;Xedos;10,0;2,0
Mc Laren;Все;15,0;6,0
MCC;Все;10,0;2,0
Mercedes-Benz;A-klasse;4,6;1,5
Mercedes-Benz;B-klasse;4,4;1,5
Mercedes-Benz;C-klasse;4,2;1,5
Mercedes-Benz;CL-Klasse;4,1;1,5
Mercedes-Benz;CLC-klasse;4,0;1,5
Mercedes-Benz;CLK-klasse;4,0;1,5
Mercedes-Benz;CLS-klasse;4,0;1,5
Mercedes-Benz;E-klasse;4,0;1,5
Mercedes-Benz;G-Klasse;4,0;1,5
Mercedes-Benz;GL-klasse;4,0;1,5
Mercedes-Benz;GLK-klasse;4,0;1,5
Mercedes-Benz;M-klasse;4,0;1,5
Mercedes-Benz;Pullmann;4,0;2,0
Mercedes-Benz;R-klasse;4,0;1,5
Mercedes-Benz;S-klasse;4,0;1,5
Mercedes-Benz;SL-klasse;4,0;1,5
Mercedes-Benz;SLK-klasse;4,0;1,5
Mercedes-Benz;SLR McLaren;8,0;3,0
Mercedes-Benz;SLS-klasse;4,0;1,5
Mercedes-Benz;Sprinter;4,3;1,5
Mercedes-Benz;V;4,2;1,5
Mercedes-Benz;Vaneo;4,5;1,5
Mercedes-Benz;Viano;4,2;1,5
Mercedes-Benz;Vito;4,2;1,5
Mercury;Cougar;7,0;1,4
Mercury;Grand Marquis;7,0;1,2
Mercury;Marauder;7,0;1,2
Mercury;Mariner;7,0;1,2
Mercury;Milan;7,0;1,2
Mercury;Montego;7,0;1,2
Mercury;Monterey;7,0;1,2
Mercury;Mountaineer;7,0;1,2
Mercury;Sable;7,0;1,2
Mercury;Villager;7,0;1,2
Metrocab;Taxi (II -series);10,0;2,0
MG;550;12,0;2,0
MG;TF;12,0;2,0
MG;Xpower SV;12,0;2,0
MG;ZR;12,0;2,0
MG;ZS;12,0;2,0
MG;ZT;12,0;2,0
Microcar;Все;10,0;2,0
Mini;Clubman;5,3;1,1
Mini;Cooper;5,3;1,1
Mini;Countryman;5,3;1,1
Mini;One;5,3;1,1
Mitsubishi;Airtrek;7,4;1,7
Mitsubishi;ASX;5,1;2,0
Mitsubishi;Carisma;10,5;1,5
Mitsubishi;Colt;7,4;1,7
Mitsubishi;Delica;7,4;1,7
Mitsubishi;Diamante;7,4;1,7
Mitsubishi;Dion;7,4;1,7
Mitsubishi;Eclipse;10,2;1,7
Mitsubishi;EK Wagon;7,4;1,7
Mitsubishi;Endeavor;7,4;1,7
Mitsubishi;Galant;7,0;1,7
Mitsubishi;Grandis;5,0;1,7
Mitsubishi;GTO;7,0;1,7
Mitsubishi;i;7,0;1,7
Mitsubishi;L 200;5,5;1,7
Mitsubishi;L 300;4,7;1,5
Mitsubishi;L 400;4,7;1,5
Mitsubishi;Lancer IX;9,0;3,0
Mitsubishi;Lancer Evolution IX;12,0;4,0
Mitsubishi;Lancer X;12,0;4,0
Mitsubishi;Lancer Evolution X;13,0;4,0
Mitsubishi;Minica;6,0;1,7
Mitsubishi;Montero;5,5;1,7
Mitsubishi;Montero Sport;7,0;2,0
Mitsubishi;Outlander;6,0;1,7
Mitsubishi;Outlander XL;5,5;2,0
Mitsubishi;Pajero;6,0;1,7
Mitsubishi;Pajero Sport/IQ/Pinin;6,0;2,0
Mitsubishi;Pistachio;7,0;1,7
Mitsubishi;Raider;7,0;1,7
Mitsubishi;RVR;7,0;1,7
Mitsubishi;Santamo;7,0;1,7
Mitsubishi;Space Gear;7,0;1,7
Mitsubishi;Space Star;10,0;1,5
Mitsubishi;Space Wagon;10,0;1,5
Mitsubishi;Toppo;7,0;1,7
Mitsubishi;Town BOX;7,0;1,7
Mitsuoka;Galue;12,0;4,0
Mitsuoka;Himiko;12,0;4,0
Mitsuoka;Micro Car;12,0;4,0
Mitsuoka;Nouera;12,0;4,0
Mitsuoka;Orochi;12,0;4,0
Mitsuoka;Viewt;12,0;4,0
Monte Carlo;Все;8,0;2,0
Morris;Все;15,0;6,0
Nissan;350Z;5,5;2,0
Nissan;370Z;5,5;2,0
Nissan;AD;7,0;1,3
Nissan;Almera;8,5;1,3
Nissan;Altima;7,4;1,3
Nissan;Armada;5,5;1,3
Nissan;Avenir;5,5;1,3
Nissan;Bluebird;5,5;1,3
Nissan;Cedric;5,5;1,3
Nissan;Cima;5,5;1,3
Nissan;Crew;5,5;1,3
Nissan;Cube;5,5;1,3
Nissan;Datsun;5,5;1,3
Nissan;Dualis;5,5;1,3
Nissan;Elgrand;5,5;1,3
Nissan;Expert;5,5;1,3
Nissan;Fairlady Z;5,5;1,3
Nissan;Frontier;5,5;1,3
Nissan;Fuga;5,5;1,3
Nissan;GT-R;5,5;2,0
Nissan;Juke;6,3;1,3
Nissan;King Cab;5,5;1,3
Nissan;Lafesta;5,5;1,3
Nissan;Laurel;5,5;1,3
Nissan;Leaf;5,5;1,3
Nissan;Liberty;5,5;1,3
Nissan;March;5,5;1,3
Nissan;Maxima;5,5;1,3
Nissan;Micra;6,9;1,3
Nissan;Moco;5,5;1,3
Nissan;Murano;4,5;2,0
Nissan;Navara;5,0;1,3
Nissan;Note;6,6;1,3
Nissan;NP 300 Pick up;6,5;1,3
Nissan;Otti;5,5;1,3
Nissan;Pathfinder;4,2;1,3
Nissan;Patrol;4,2;1,3
Nissan;Pick UP;7,0;1,3
Nissan;Pino;5,5;1,3
Nissan;Pixo;5,5;1,3
Nissan;Prairie;5,5;1,3
Nissan;Presage;5,5;1,3
Nissan;Presea;5,5;1,3
Nissan;President;5,5;1,3
Nissan;Primera;7,1;1,3
Nissan;Qashqai;5,8;1,3
Nissan;Quest;5,5;1,3
Nissan;R Nessa;5,5;1,3
Nissan;Rasheen;5,5;1,3
Nissan;Rogue;7,0;1,3
Nissan;Safari;5,5;1,3
Nissan;Sentra;5,5;1,3
Nissan;Serena;5,5;1,3
Nissan;Skyline;5,5;1,3
Nissan;Stagea;5,5;1,3
Nissan;Sunny;5,5;1,3
Nissan;Teana;5,5;1,3
Nissan;Terrano;7,4;1,3
Nissan;Tiida;6,0;1,3
Nissan;Titan;5,5;1,3
Nissan;Vanette;5,5;1,3
Nissan;Versa;5,5;1,3
Nissan;Wingroad;5,5;1,3
Nissan;X-Terra;5,5;1,3
Nissan;X-Trail;5,5;2,0
Oldsmobile;Alero;10,0;1,3
Oldsmobile;Aurora;10,0;1,3
Oldsmobile;Bravada;10,0;1,3
Oldsmobile;Cutlass;10,0;1,3
Oldsmobile;Intrigue;10,0;1,3
Oldsmobile;Omega;10,0;1,3
Oldsmobile;Silhouette;10,0;1,3
Opel;Agila;10,0;1,5
Opel;Antara;4,6;1,5
Opel;Astra;7,5;1,5
Opel;Combo;7,0;1,5
Opel;Corsa;8,0;1,5
Opel;Frontera;7,4;1,5
Opel;GT;12,0;4,0
Opel;Insignia;5,2;1,5
Opel;Meriva;7,0;1,5
Opel;Signum;7,0;1,3
Opel;Speedster;10,0;2,0
Opel;Tigra;7,4;1,3
Opel;Vectra;6,0;1,3
Opel;Vita;8,0;1,5
Opel;Zafira;4,5;1,3
Perodua;Kelisa;8,0;1,5
Perodua;Kenari;8,0;1,5
Perodua;Nippa;8,0;1,5
Peugeot;1007;10,0;1,3
Peugeot;106;8,6;1,3
Peugeot;107;8,6;1,3
Peugeot;206;7,4;1,3
Peugeot;207;7,4;1,3
Peugeot;3008;7,0;1,3
Peugeot;306;7,4;1,3
Peugeot;307;7,4;1,3
Peugeot;308;6,5;1,3
Peugeot;4007;5,3;1,3
Peugeot;4008;5,0;1,3
Peugeot;406;5,0;1,3
Peugeot;407;5,0;1,3
Peugeot;408;5,5;1,3
Peugeot;5008;5,0;1,3
Peugeot;508;5,0;1,3
Peugeot;607;7,1;1,3
Peugeot;807;5,0;1,3
Peugeot;Boxer;4,5;1,3
Peugeot;Partner;5,0;1,3
Peugeot;RCZ;5,0;1,3
Pontiac;Aztec;6,5;1,5
Pontiac;Bonneville;6,5;1,5
Pontiac;G4;6,5;1,5
Pontiac;G5;6,5;1,5
Pontiac;G6;6,5;1,5
Pontiac;G8;6,5;1,5
Pontiac;Grand AM;6,5;1,5
Pontiac;Grand Prix;6,5;1,5
Pontiac;GTO;6,5;1,5
Pontiac;Montana;6,5;1,5
Pontiac;Parisienne;6,5;1,5
Pontiac;Solstice;6,5;1,5
Pontiac;Sunfire;6,5;1,5
Pontiac;Torrent;6,5;1,5
Pontiac;Trans Sport;6,5;1,5
Pontiac;Vibe;6,5;1,5
Porsche;911;5,5;3,0
Porsche;Boxster;5,5;3,0
Porsche;Carrera GT;5,5;3,0
Porsche;Cayenne;5,5;4,0
Porsche;Cayman;5,0;3,0
Porsche;Panamera;5,0;3,0
Proton;Juara;10,0;1,3
Proton;Perdana;10,0;1,3
Proton;Persona 300 Compact;10,0;1,3
Proton;Persona 400;10,0;1,3
Proton;Saga;10,0;1,3
Proton;Waja;10,0;1,3
Puma;Все;8,0;1,5
Qvale;Все;12,0;4,0
Renault;21;9,0;1,3
Renault;Avantime;9,0;1,3
Renault;Clio;8,0;1,3
Renault;Duster;6,5;1,3
Renault;Espace;5,5;1,3
Renault;Fluence;5,0;1,3
Renault;Kangoo;4,3;1,3
Renault;Koleos;4,7;1,3
Renault;Laguna;5,0;1,3
Renault;Latitude;5,0;1,3
Renault;Logan;10,0;1,3
Renault;Megane;6,7;1,3
Renault;Modus;6,7;1,3
Renault;Sandero;10,0;1,3
Renault;Scenic;7,0;1,3
Renault;Symbol;8,1;1,3
Renault;Twingo;9,0;1,3
Renault;Twizy;9,0;1,3
Renault;Vel Satis;7,0;1,3
Renault;Wind;9,0;1,3
Renault Samsung;SM3;10,0;1,5
Renault Samsung;SM5;10,0;1,5
Renault Samsung;SM7;10,0;1,5
Rolls-Royce;Corniche Cabrio;15,0;6,0
Rolls-Royce;Ghost;15,0;6,0
Rolls-Royce;Park Ward;15,0;6,0
Rolls-Royce;Phantom;15,0;6,0
Rolls-Royce;Phantom Coupe;15,0;6,0
Rolls-Royce;Phantom Drophead Coupe;15,0;6,0
Rolls-Royce;Silver Seraph;15,0;6,0
Rover;25;9,5;1,5
Rover;45;9,5;1,5
Rover;75;9,5;1,5
Rover;MG;9,5;1,5
Rover;Streetwise;9,5;1,5
Saab;9-2X;5,0;1,5
Saab;40977;5,0;1,5
Saab;9-3X;5,0;1,5
Saab;9-4X;5,0;1,5
Saab;41038;5,0;1,5
Saab;9-7X;5,0;1,5
Samand;Все;10,0;1,5
Saturn;Astra;10,0;1,5
Saturn;Aura;10,0;1,5
Saturn;ION;10,0;1,5
Saturn;LS;10,0;1,5
Saturn;LW;10,0;1,5
Saturn;Outlook;10,0;1,5
Saturn;Relay;10,0;1,5
Saturn;Sky;10,0;1,5
Saturn;VUE;10,0;1,5
Scion;iQ;5,0;1,5
Scion;tC;5,0;1,5
Scion;xA;5,0;1,5
Scion;xB;5,0;1,5
Scion;xD;5,0;1,5
SEAT;Alhambra;7,4;1,3
SEAT;Altea;5,3;1,3
SEAT;Arosa;9,0;1,3
SEAT;Cordoba;7,4;1,3
SEAT;Exeo;7,4;1,3
SEAT;Ibiza;7,4;1,3
SEAT;Leon;5,3;1,3
SEAT;Toledo;5,3;1,3
ShuangHuan;Sceo;10,0;1,5
Skoda;Fabia;6,0;1,3
Skoda;Octavia;5,0;1,3
Skoda;Praktik;4,5;1,3
Skoda;Roomster;4,5;1,3
Skoda;Superb;4,5;1,3
Skoda;Yeti;4,5;1,3
SMA;Maple;10,0;1,5
Smart;Crossblade;7,5;1,5
Smart;Forfour;7,5;1,5
Smart;Fortwo;7,5;1,5
Smart;Roadster;7,5;1,5
Spyker;C8;10,0;1,5
Ssang Yong;Actyon;6,3;1,3
Ssang Yong;Chairman;6,3;1,3
Ssang Yong;Korando;6,3;1,3
Ssang Yong;Kyron;6,3;1,3
Ssang Yong;Musso;6,3;1,3
Ssang Yong;Rexton;6,3;1,3
Ssang Yong;Rodius;6,3;1,3
Ssang Yong;Tager;6,3;1,3
Subaru;Baja;6,0;1,4
Subaru;BRZ;9,0;1,4
Subaru;Dex;6,0;1,4
Subaru;Dias;6,0;1,4
Subaru;Exiga;6,0;1,4
Subaru;Forester;6,0;1,4
Subaru;Impreza;9,0;1,4
Subaru;Impreza WRX;12,0;2,0
Subaru;Justy;6,0;1,4
Subaru;Legacy;6,0;1,4
Subaru;Lucra;6,0;1,4
Subaru;Outback;6,0;1,4
Subaru;Pleo;5,5;1,4
Subaru;R1;5,5;1,4
Subaru;R2;5,5;1,4
Subaru;Stella;5,5;1,4
Subaru;Trezia;5,5;1,4
Subaru;Tribeca;5,5;1,4
Subaru;Vivio;5,5;1,4
Subaru;XV;5,5;1,4
Suzuki;Aerio;7,4;1,4
Suzuki;Alto;7,4;1,4
Suzuki;Baleno;10,0;1,4
Suzuki;Cappuccino;7,4;1,4
Suzuki;Cervo;7,4;1,4
Suzuki;Cultus Wagon;7,4;1,4
Suzuki;Escudo;7,4;1,4
Suzuki;Every;7,4;1,4
Suzuki;Every Landy;7,4;1,4
Suzuki;Forenza;7,4;1,4
Suzuki;Grand Escudo;7,4;1,4
Suzuki;Grand Vitara;6,2;1,7
Suzuki;Ignis;10,0;1,4
Suzuki;Jimny;7,4;1,4
Suzuki;Kei;7,4;1,4
Suzuki;Kizashi;6,0;1,4
Suzuki;Landy;7,4;1,4
Suzuki;Liana;9,0;1,4
Suzuki;MR Wagon;7,4;1,4
Suzuki;Reno;7,4;1,4
Suzuki;Samurai;7,4;1,4
Suzuki;Splash;7,4;1,4
Suzuki;Swift;7,4;1,4
Suzuki;SX4;7,1;1,4
Suzuki;Verona;7,4;1,4
Suzuki;Vitara;7,4;1,4
Suzuki;Wagon R;10,0;1,4
Suzuki;Wagon R Plus;10,0;1,4
Suzuki;Wagon R Solio;10,0;1,4
Suzuki;XL7;10,0;1,4
TATA;Aria;8,0;1,5
TATA;Indica;8,0;1,5
TATA;Indigo;8,0;1,5
TATA;Mint;8,0;1,5
TATA;Safari;8,0;1,5
TATA;Sumo;8,0;1,5
Tesla;Roadster;15,0;6,0
Tofas;Albea;8,0;1,5
Tofas;Brava;8,0;1,5
Tofas;Bravo;8,0;1,5
Tofas;Doblo;8,0;1,5
Tofas;Marea;8,0;1,5
Tofas;Palio;8,0;1,5
Tofas;Sahin;8,0;1,5
Toyota;4runner;4,0;1,4
Toyota;Allex;6,0;1,4
Toyota;Allion;6,0;1,4
Toyota;Alphard;4,5;1,4
Toyota;Altezza;6,0;1,4
Toyota;Aurion;6,0;1,4
Toyota;Auris;7,4;1,4
Toyota;Avalon;6,0;1,4
Toyota;Avensis;4,6;2,5
Toyota;Aygo;6,0;1,4
Toyota;BB;6,0;1,4
Toyota;Belta;6,0;1,4
Toyota;Blade;6,0;1,4
Toyota;Brevis;6,0;1,4
Toyota;Caldina;6,0;1,4
Toyota;Cami;6,0;1,4
Toyota;Camry;5,0;3,0
Toyota;Celica;7,5;2,0
Toyota;Celsior;6,0;1,4
Toyota;Century;6,0;1,4
Toyota;Corolla;4,5;2,5
Toyota;Corolla Rumion;4,5;2,5
Toyota;Crown;6,0;1,4
Toyota;Duet;6,0;1,4
Toyota;Echo;4,4;1,4
Toyota;Estima;6,0;1,4
Toyota;FJ Cruiser;4,4;1,4
Toyota;Fortuner;5,3;1,4
Toyota;Funcargo;6,0;1,4
Toyota;Gaia;6,0;1,4
Toyota;GT 86;8,0;2,5
Toyota;Harrier;5,0;2,5
Toyota;Hiace;4,4;1,5
Toyota;Highlander;4,4;1,4
Toyota;Hilux;4,4;1,4
Toyota;Innova;6,0;1,4
Toyota;Ipsum;6,0;1,4
Toyota;iQ;9,0;1,4
Toyota;ISis;6,0;1,4
Toyota;Ist;6,0;1,4
Toyota;Kluger;6,0;1,4
Toyota;Land Cruiser;5,0;2,5
Toyota;Mark II;6,0;1,4
Toyota;Mark X;6,0;1,4
Toyota;Matrix;7,0;1,4
Toyota;MR 2;4,4;1,4
Toyota;MR-S;5,0;1,7
Toyota;Noah;6,0;1,4
Toyota;Opa;6,0;1,4
Toyota;Origin;6,0;1,4
Toyota;Passo;6,0;1,4
Toyota;Platz;6,0;1,4
Toyota;Porte;6,0;1,4
Toyota;Premio;6,0;1,4
Toyota;Previa;6,0;1,4
Toyota;Prius;4,6;1,4
Toyota;Probox;6,0;1,4
Toyota;Progres;6,0;1,4
Toyota;Pronard;6,0;1,4
Toyota;Ractis;4,4;1,4
Toyota;Raum;6,0;1,4
Toyota;RAV 4;5,0;3,0
Toyota;Regius;6,0;1,4
Toyota;Rush;6,0;1,4
Toyota;Sai;6,0;1,4
Toyota;Sequoia;5,0;1,4
Toyota;Sienna;4,4;1,4
Toyota;Sienta;6,0;1,4
Toyota;Soarer;6,0;1,4
Toyota;Succeed;6,0;1,4
Toyota;Tacoma;6,0;1,4
Toyota;Tercel;6,0;1,4
Toyota;Tundra;4,7;1,4
Toyota;Urban Cruiser;6,0;1,4
Toyota;Vanguard;6,0;1,4
Toyota;Vellfire;6,0;1,4
Toyota;Venza;6,0;1,4
Toyota;Verossa;6,0;1,4
Toyota;Verso;6,0;1,4
Toyota;Vios;6,0;1,4
Toyota;Vitz;6,0;1,4
Toyota;Voxy;6,0;1,4
Toyota;Will;6,0;1,4
Toyota;Windom;6,0;1,4
Toyota;Wish;6,0;1,4
Toyota;Yaris;7,4;1,4
TVR;Cerbera;10,0;2,0
TVR;Chimaera;10,0;2,0
TVR;Griffith;10,0;2,0
TVR;Sagaris;10,0;2,0
TVR;Tamora;10,0;2,0
TVR;Tuscan;10,0;2,0
Vauxhall;VXR;10,0;2,0
Vector;Все;15,0;6,0
Volkswagen;Amarok;5,0;1,5
Volkswagen;Beetle;7,0;1,5
Volkswagen;Bora;7,0;1,5
Volkswagen;Caddy;4,4;1,3
Volkswagen;Caravelle;4,3;1,3
Volkswagen;Crafter;4,3;1,5
Volkswagen;Eos;5,0;1,5
Volkswagen;Fox;10,0;1,5
Volkswagen;Golf;4,8;1,5
Volkswagen;Jetta;7,0;1,5
Volkswagen;LT;4,3;1,5
Volkswagen;Lupo;10,0;1,5
Volkswagen;Multivan;3,9;1,3
Volkswagen;Passat;4,5;1,5
Volkswagen;Phaeton;4,0;1,5
Volkswagen;Pointer;10,5;1,5
Volkswagen;Polo;6,8;1,5
Volkswagen;Routan;7,0;1,5
Volkswagen;Scirocco;7,0;1,5
Volkswagen;Sharan;4,5;1,5
Volkswagen;Tiguan;4,5;1,5
Volkswagen;Touareg;4,3;1,5
Volkswagen;Touran;4,4;1,5
Volkswagen;Transporter;4,3;1,5
Volvo;C30;5,5;1,4
Volvo;C70;4,5;1,4
Volvo;Laplander;5,5;1,4
Volvo;S40;5,5;1,4
Volvo;S60;4,4;1,7
Volvo;S80;4,0;1,7
Volvo;V40 Kombi;5,0;1,4
Volvo;V50;4,0;1,4
Volvo;V60;4,0;1,5
Volvo;V70;4,0;1,6
Volvo;XC60;4,0;1,6
Volvo;XC70;4,0;1,7
Volvo;XC90;4,0;2,0
Vortex;Corda;8,0;1,5
Vortex;Estina;8,0;1,5
Vortex;Tingo;8,0;1,5
Xin Kai;PICKUP X3;8,5;1,3
Xin Kai;SR-V X3;8,5;1,3
Xin Kai;SUV X3;8,5;1,3
YueJin;NJ 6471;8,0;1,5
Zastava;10;8,0;1,5
Zastava;128 Skala;8,0;1,5
Zastava;Yugo;8,0;1,5
ZX;Admiral;8,0;1,5
ZX;GrandTiger;8,0;1,5
ZX;Landmark;8,0;1,5
ВАЗ;1111 Ока;9;1,5
ВАЗ;2104;9;2
ВАЗ;2105;9;2
ВАЗ;2106;9;2
ВАЗ;2107;9;2
ВАЗ;2108;9;2
ВАЗ;2109;9;3
ВАЗ;2110;9;2
ВАЗ;2111;9;2
ВАЗ;2112;9;2
ВАЗ;2113;9;2
ВАЗ;2114;9;2
ВАЗ;2115;9;2
ВАЗ;2120 Надежда;6;2
ВАЗ;2121 4x4;9;2
ВАЗ;2129;9;2
ВАЗ;2131;9;2
ВАЗ;2328;9;2
ВАЗ;2329;9;2
ВАЗ;Granta;9;2
ВАЗ;Kalina;9;2
ВАЗ;Priora;9;2
ВАЗ;Revolution;9;2
ГАЗ;2330;9;2
ГАЗ;31;9;2
ГАЗ;Siber;9;2
ЗАЗ;1102;9;1,5
ЗАЗ;1103;9;1,5
ЗАЗ;1103 Slavuta;9;1,5
ЗАЗ;1105;9;1,5
ЗАЗ;1125;9;1,5
ЗАЗ;1140;9;1,5
ЗАЗ;Chance;9;1,5
ЗАЗ;Forza;9;1,5
ЗАЗ;Sens;9;1,5
ЗИЛ;4104;10;2
ИЖ;2126;9;1,5
ИЖ;21261;9;1,5
ИЖ;2717;9;1,5
ЛУАЗ;NULL;9;1,5
СеАЗ;1111;9;1,5
СеАЗ;11116;9;1,5
СМЗ;NULL;9;1,5
ТагАЗ;Accent;6,5;1,5
ТагАЗ;C-10;6,5;1,5
ТагАЗ;C-190;6,5;1,5
ТагАЗ;C-30;6,5;1,5
ТагАЗ;Estina;6,5;1,5
ТагАЗ;Road Partner;6,5;1,5
ТагАЗ;Santa Fe Classic;6,5;1,5
ТагАЗ;Sonata;6,5;1,5
ТагАЗ;Tager;6,5;1,5
ТагАЗ;Tiggo;6,5;1,5
ТагАЗ;Vega;6,5;1,5
УАЗ;2317;6;1,5
УАЗ;2363 Pickup;6;1,5
УАЗ;2363 Pickup;6;1,5
УАЗ;3151;6;1,5
УАЗ;315108 Hunter;6;1,5
УАЗ;31512;6;1,5
УАЗ;31514;6;1,5
УАЗ;31517;6;1,5
УАЗ;31519;6;1,5
УАЗ;315195 Hunter;6;1,5
УАЗ;3153;6;1,5
УАЗ;3159;6;1,5
УАЗ;3160;6;1,5
УАЗ;3162;6;1,5
УАЗ;3163 Patriot;6;1,5
УАЗ;3164;6;1,5
УАЗ;469;6;1,5
Микроавт., малот. гр, фургоны ин. произв.;Все;3,9;0,5
Прицепы, полуприц, спец техника;Все;1,5;0,5
Грузовые ТС, автобусы;Все;3,0;0,5